make,model,year,color,engine_fuel_type,engine_hp,engine_cylinders,transmission_type,driven_wheels,number_of_doors,market_category,vehicle_size,vehicle_style,city_kpl,price
Ford,Expedition,2017,Silver,Petrol,365,6,Automatic,four wheel drive,4,J,Large,4dr SUV,6.38,5186100.00
Ford,Expedition,2017,Blue,Petrol,365,6,Automatic,rear wheel drive,4,J,Large,4dr SUV,6.38,5537000.00
Ford,Expedition,2017,Red,Petrol,365,6,Automatic,rear wheel drive,4,J,Large,4dr SUV,6.38,5802100.00
Ford,Explorer,2017,Black,Petrol,290,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,7.23,3116000.00
Ford,Explorer,2017,White,Petrol,290,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,6.80,3331000.00
Ford,Explorer,2017,Gray,Petrol,290,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,7.23,3362500.00
Ford,Explorer,2017,Silver,Petrol,290,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,6.80,3577500.00
Ford,Explorer,2017,Blue,Petrol,280,4,Automatic,front wheel drive,4,J,Midsize,4dr SUV,8.08,4152500.00
Ford,Explorer,2017,Red,Petrol,280,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,7.65,4367500.00
Ford,Flex,2017,Black,Petrol,287,6,Automatic,front wheel drive,4,E,Large,Wagon,6.80,3002500.00
Ford,Flex,2017,White,Petrol,287,6,Automatic,front wheel drive,4,E,Large,Wagon,6.80,3273000.00
Ford,Flex,2017,Gray,Petrol,287,6,Automatic,all wheel drive,4,E,Large,Wagon,6.80,3468000.00
Ford,Flex,2017,Silver,Petrol,287,6,Automatic,front wheel drive,4,E,Large,Wagon,6.80,3823000.00
Ford,Flex,2017,Blue,Petrol,287,6,Automatic,all wheel drive,4,E,Large,Wagon,6.80,4018000.00
Ford,Flex,2017,Red,Petrol,365,6,Automatic,all wheel drive,4,E,Large,Wagon,6.38,4303000.00
Ford,Fusion,2017,Gray,Petrol,231,4,Automatic,front wheel drive,4,E,Midsize,Sedan,8.93,3662000.00
Ford,Taurus,2017,Silver,Petrol,288,6,Automatic,front wheel drive,4,F,Large,Sedan,7.65,3685500.00
Subaru,Forester,2017,Black,Petrol,170,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,11.05,2599500.00
Ford,Taurus,2017,Gray,Petrol,288,6,Automatic,all wheel drive,4,F,Large,Sedan,7.23,3870500.00
Ford,Taurus,2017,Black,Petrol,365,6,Automatic,all wheel drive,4,F,Large,Sedan,6.80,4252000.00
Volvo,S80,2015,Blue,Petrol,240,4,Automatic,front wheel drive,4,E,Midsize,Sedan,11.05,4170000.00
Volvo,S80,2015,White,Petrol,240,4,Automatic,front wheel drive,4,E,Midsize,Sedan,11.05,4050000.00
Volvo,S60,2016,Black,Petrol,240,4,Automatic,front wheel drive,4,E,Midsize,Sedan,11.05,3415000.00
Volvo,S60,2016,Blue,Petrol,240,4,Automatic,front wheel drive,4,E,Midsize,Sedan,11.05,3680000.00
BMW,X3,2015,Black,Diesel,180,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,11.48,4200000.00
BMW,X3,2016,Black,Diesel,180,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,11.48,4245000.00
BMW,X3,2017,White,Diesel,180,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,11.48,4275000.00
Genesis,G80,2017,Red,Petrol,311,6,Automatic,rear wheel drive,4,F,Large,Sedan,7.65,4140000.00
Genesis,G80,2017,Blue,Petrol,311,6,Automatic,all wheel drive,4,F,Large,Sedan,6.80,4390000.00
Genesis,G80,2017,Black,Petrol,420,8,Automatic,rear wheel drive,4,F,Large,Sedan,6.38,5455000.00
GMC,Acadia,2015,Black,Petrol,281,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,7.23,3397500.00
GMC,Acadia,2015,White,Petrol,281,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,7.23,4082000.00
GMC,Acadia,2015,Gray,Petrol,281,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,6.80,4282000.00
GMC,Acadia,2015,Silver,Petrol,281,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,7.23,4209500.00
GMC,Acadia,2015,Blue,Petrol,281,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,6.80,4409500.00
GMC,Acadia,2015,Red,Petrol,281,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,6.80,3855500.00
GMC,Terrain,2015,Black,Petrol,182,4,Automatic,front wheel drive,4,J,Compact,4dr SUV,9.35,2407000.00
GMC,Terrain,2015,White,Petrol,182,4,Automatic,all wheel drive,4,J,Compact,4dr SUV,8.50,3724000.00
GMC,Terrain,2015,Gray,Petrol,182,4,Automatic,front wheel drive,4,J,Compact,4dr SUV,9.35,3306500.00
GMC,Terrain,2015,Silver,Petrol,182,4,Automatic,front wheel drive,4,J,Compact,4dr SUV,9.35,2982000.00
GMC,Terrain,2015,Blue,Petrol,182,4,Automatic,all wheel drive,4,J,Compact,4dr SUV,8.50,2831000.00
GMC,Terrain,2015,Red,Petrol,182,4,Automatic,front wheel drive,4,J,Compact,4dr SUV,9.35,2656000.00
GMC,Yukon XL,2015,Black,Petrol,355,8,Automatic,four wheel drive,4,J,Large,4dr SUV,6.38,6192500.00
GMC,Yukon XL,2015,White,Petrol,355,8,Automatic,rear wheel drive,4,J,Large,4dr SUV,6.80,5892500.00
GMC,Yukon XL,2015,Gray,Petrol,355,8,Automatic,four wheel drive,4,J,Large,4dr SUV,6.38,5344000.00
GMC,Yukon XL,2015,Silver,Petrol,420,8,Automatic,rear wheel drive,4,J,Large,4dr SUV,6.38,6722000.00
GMC,Yukon XL,2015,Blue,Petrol,420,8,Automatic,four wheel drive,4,J,Large,4dr SUV,5.95,7022000.00
GMC,Yukon XL,2015,Red,Petrol,355,8,Automatic,rear wheel drive,4,J,Large,4dr SUV,6.80,5044000.00
GMC,Yukon,2015,Black,Petrol,355,8,Automatic,four wheel drive,4,J,Large,4dr SUV,6.80,5074000.00
GMC,Yukon,2015,White,Petrol,355,8,Automatic,rear wheel drive,4,J,Large,4dr SUV,6.80,4774000.00
GMC,Yukon,2015,Gray,Petrol,355,8,Automatic,four wheel drive,4,J,Large,4dr SUV,6.80,5922500.00
GMC,Yukon,2015,Silver,Petrol,355,8,Automatic,rear wheel drive,4,J,Large,4dr SUV,6.80,5622500.00
GMC,Yukon,2015,Blue,Petrol,420,8,Automatic,rear wheel drive,4,J,Large,4dr SUV,6.38,6452000.00
GMC,Yukon,2015,Red,Petrol,420,8,Automatic,four wheel drive,4,J,Large,4dr SUV,5.95,6752000.00
GMC,Acadia,2016,Black,Petrol,281,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,6.38,3097500.00
GMC,Acadia,2016,White,Petrol,281,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,6.38,3417500.00
GMC,Acadia,2016,Gray,Petrol,281,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,6.38,3617500.00
GMC,Acadia,2016,Silver,Petrol,281,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,6.38,3675500.00
GMC,Acadia,2016,Blue,Petrol,281,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,6.38,3875500.00
GMC,Acadia,2016,Red,Petrol,281,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,6.38,4102000.00
GMC,Terrain,2016,Black,Petrol,182,4,Automatic,front wheel drive,4,J,Compact,4dr SUV,9.35,2397500.00
GMC,Terrain,2016,White,Petrol,182,4,Automatic,front wheel drive,4,J,Compact,4dr SUV,9.35,2680000.00
GMC,Terrain,2016,Gray,Petrol,182,4,Automatic,front wheel drive,4,J,Compact,4dr SUV,9.35,2830000.00
GMC,Terrain,2016,Silver,Petrol,182,4,Automatic,all wheel drive,4,J,Compact,4dr SUV,8.50,2855000.00
GMC,Terrain,2016,Blue,Petrol,182,4,Automatic,all wheel drive,4,J,Compact,4dr SUV,8.50,3005000.00
GMC,Terrain,2016,Red,Petrol,182,4,Automatic,front wheel drive,4,J,Compact,4dr SUV,9.35,3062000.00
GMC,Yukon,2016,Black,Petrol,355,8,Automatic,rear wheel drive,4,J,Large,4dr SUV,6.80,4831500.00
GMC,Yukon,2016,White,Petrol,355,8,Automatic,four wheel drive,4,J,Large,4dr SUV,6.80,5131500.00
GMC,Yukon,2016,Gray,Petrol,355,8,Automatic,rear wheel drive,4,J,Large,4dr SUV,6.80,5700000.00
GMC,Yukon,2016,Silver,Petrol,355,8,Automatic,four wheel drive,4,J,Large,4dr SUV,6.80,6000000.00
GMC,Yukon,2016,Blue,Petrol,420,8,Automatic,rear wheel drive,4,J,Large,4dr SUV,6.38,6532500.00
GMC,Yukon,2016,Red,Petrol,420,8,Automatic,four wheel drive,4,J,Large,4dr SUV,6.38,6832500.00
GMC,Yukon XL,2016,Black,Petrol,355,8,Automatic,rear wheel drive,4,J,Large,4dr SUV,6.80,5101500.00
GMC,Yukon XL,2016,White,Petrol,355,8,Automatic,four wheel drive,4,J,Large,4dr SUV,6.38,5401500.00
GMC,Yukon XL,2016,Gray,Petrol,355,8,Automatic,rear wheel drive,4,J,Large,4dr SUV,6.80,5970000.00
GMC,Yukon XL,2016,Silver,Petrol,355,8,Automatic,four wheel drive,4,J,Large,4dr SUV,6.38,6270000.00
GMC,Yukon XL,2016,Blue,Petrol,420,8,Automatic,rear wheel drive,4,J,Large,4dr SUV,6.38,6802500.00
GMC,Yukon XL,2016,Red,Petrol,420,8,Automatic,four wheel drive,4,J,Large,4dr SUV,5.95,7102500.00
GMC,Acadia,2017,Black,Petrol,194,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,8.93,3445000.00
GMC,Acadia,2017,White,Petrol,194,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,8.93,3707000.00
GMC,Acadia,2017,Red,Petrol,310,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,7.65,4145000.00
GMC,Acadia,2017,Silver,Petrol,310,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,7.65,4375000.00
GMC,Acadia,2017,Blue,Petrol,310,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,7.65,4692000.00
GMC,Acadia Limited,2017,Black,Petrol,281,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,6.38,4385000.00
GMC,Acadia Limited,2017,White,Petrol,281,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,6.38,4585000.00
GMC,Terrain,2017,Black,Petrol,182,4,Automatic,all wheel drive,4,J,Compact,4dr SUV,8.50,2905000.00
GMC,Terrain,2017,Red,Petrol,182,4,Automatic,all wheel drive,4,J,Compact,4dr SUV,8.50,3055000.00
GMC,Terrain,2017,Silver,Petrol,182,4,Automatic,all wheel drive,4,J,Compact,4dr SUV,8.50,3267000.00
GMC,Terrain,2017,White,Petrol,182,4,Automatic,all wheel drive,4,J,Compact,4dr SUV,8.50,3602500.00
GMC,Yukon,2017,Black,Petrol,355,8,Automatic,rear wheel drive,4,J,Large,4dr SUV,6.80,4853000.00
GMC,Yukon,2017,White,Petrol,355,8,Automatic,four wheel drive,4,J,Large,4dr SUV,6.80,5153000.00
GMC,Yukon,2017,Gray,Petrol,355,8,Automatic,rear wheel drive,4,J,Large,4dr SUV,6.80,5731500.00
GMC,Yukon,2017,Silver,Petrol,355,8,Automatic,four wheel drive,4,J,Large,4dr SUV,6.80,6031500.00
GMC,Yukon,2017,Blue,Petrol,420,8,Automatic,rear wheel drive,4,J,Large,4dr SUV,6.38,6596500.00
GMC,Yukon,2017,Red,Petrol,420,8,Automatic,four wheel drive,4,J,Large,4dr SUV,6.38,6896500.00
GMC,Yukon XL,2017,Black,Petrol,355,8,Automatic,rear wheel drive,4,J,Large,4dr SUV,6.80,5123000.00
GMC,Yukon XL,2017,White,Petrol,355,8,Automatic,four wheel drive,4,J,Large,4dr SUV,6.38,5423000.00
GMC,Yukon XL,2017,Gray,Petrol,355,8,Automatic,rear wheel drive,4,J,Large,4dr SUV,6.80,6001500.00
GMC,Yukon XL,2017,Silver,Petrol,355,8,Automatic,four wheel drive,4,J,Large,4dr SUV,6.38,6301500.00
GMC,Yukon XL,2017,Blue,Petrol,420,8,Automatic,rear wheel drive,4,J,Large,4dr SUV,6.38,6866500.00
GMC,Yukon XL,2017,Red,Petrol,420,8,Automatic,four wheel drive,4,J,Large,4dr SUV,5.95,7166500.00
Chevrolet,Cruze,2015,Gray,Diesel,148,4,Automatic,front wheel drive,4,E,Midsize,Sedan,11.48,2566000.00
Chevrolet,Sonic,2016,Silver,Petrol,138,4,Automatic,front wheel drive,4,C,Compact,Sedan,11.48,1978000.00
Chevrolet,Malibu,2016,Red,Petrol,160,4,Automatic,front wheel drive,4,E,Midsize,Sedan,11.48,2162500.00
BMW,4 Series Gran Coupe,2017,Red,Petrol,320,6,Automatic,rear wheel drive,4,S,Midsize,Sedan,8.93,4830000.00
Honda,Accord,2015,White,Petrol,278,6,Automatic,front wheel drive,2,S,Midsize,Coupe,8.93,3255000.00
Chevrolet,Malibu,2016,Blue,Petrol,160,4,Automatic,front wheel drive,4,E,Midsize,Sedan,11.48,2312000.00
Chevrolet,Malibu,2016,Gray,Petrol,160,4,Automatic,front wheel drive,4,E,Midsize,Sedan,11.48,2312000.00
Chevrolet,Malibu,2016,Silver,Petrol,160,4,Automatic,front wheel drive,4,E,Midsize,Sedan,11.48,2502000.00
Chevrolet,Sonic,2016,Gray,Petrol,138,4,Manual,front wheel drive,4,C,Compact,Sedan,11.48,2009500.00
Chevrolet,Sonic,2017,Silver,Petrol,138,4,Automatic,front wheel drive,4,C,Compact,Sedan,11.48,2041500.00
Chevrolet,Malibu,2017,Black,Petrol,160,4,Automatic,front wheel drive,4,E,Midsize,Sedan,11.48,2168000.00
Chevrolet,Malibu,2017,White,Petrol,160,4,Automatic,front wheel drive,4,E,Midsize,Sedan,11.48,2322500.00
Chevrolet,Malibu,2017,Red,Petrol,160,4,Automatic,front wheel drive,4,E,Midsize,Sedan,11.48,2512500.00
Chevrolet,Sonic,2017,Gray,Petrol,138,4,Automatic,front wheel drive,4,C,Compact,4dr Hatchback,11.48,2121500.00
Dodge,Dart,2016,Gray,Petrol,160,4,Manual,front wheel drive,4,E,Midsize,Sedan,11.48,1949500.00
FIAT,500,2017,Black,Petrol,101,4,Automatic,front wheel drive,2,A,Compact,2dr Hatchback,11.48,1599000.00
FIAT,500,2017,White,Petrol,101,4,Automatic,front wheel drive,2,A,Compact,Convertible,11.48,1748500.00
FIAT,500,2017,Gray,Petrol,101,4,Automatic,front wheel drive,2,A,Compact,2dr Hatchback,11.48,1939000.00
FIAT,500,2017,Red,Petrol,101,4,Automatic,front wheel drive,2,A,Compact,Convertible,11.48,2088500.00
Ford,Fiesta,2016,Black,Petrol,120,4,Manual,front wheel drive,4,C,Compact,Sedan,11.48,1458000.00
Ford,Fiesta,2016,White,Petrol,120,4,Manual,front wheel drive,4,C,Compact,Sedan,11.48,1581000.00
Ford,Fiesta,2016,Red,Petrol,120,4,Manual,front wheel drive,4,C,Compact,Sedan,11.48,1853000.00
Honda,Crosstour,2015,Black,Petrol,192,4,Automatic,front wheel drive,4,D,Midsize,4dr Hatchback,9.35,3331500.00
Honda,Crosstour,2015,White,Petrol,278,6,Automatic,all wheel drive,4,D,Midsize,4dr Hatchback,8.08,3739000.00
Honda,Crosstour,2015,Gray,Petrol,278,6,Automatic,front wheel drive,4,D,Midsize,4dr Hatchback,8.50,3594000.00
Honda,Crosstour,2015,Silver,Petrol,278,6,Automatic,front wheel drive,4,D,Midsize,4dr Hatchback,8.50,3119000.00
Honda,Crosstour,2015,Blue,Petrol,192,4,Automatic,front wheel drive,4,D,Midsize,4dr Hatchback,9.35,3121500.00
Honda,Crosstour,2015,Red,Petrol,278,6,Automatic,all wheel drive,4,D,Midsize,4dr Hatchback,8.08,3529000.00
Ford,Focus,2016,Silver,Petrol,160,4,Automated manual,front wheel drive,4,C,Compact,Sedan,11.48,2322500.00
Ford,Fiesta,2017,Red,Petrol,120,4,Manual,front wheel drive,4,C,Compact,Sedan,11.48,1413000.00
Ford,Fiesta,2017,Silver,Petrol,120,4,Manual,front wheel drive,4,C,Compact,Sedan,11.48,1536000.00
Ford,Fiesta,2017,Blue,Petrol,120,4,Automated manual,front wheel drive,4,C,Compact,Sedan,11.48,1912000.00
BMW,X3,2017,Black,Petrol,240,4,Automatic,rear wheel drive,4,J,Midsize,4dr SUV,8.93,3925000.00
Honda,Pilot,2015,White,Petrol,250,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,7.65,4002000.00
Honda,Pilot,2015,Gray,Petrol,250,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,7.65,3697000.00
Honda,Pilot,2015,Silver,Petrol,250,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,7.65,3312000.00
Honda,Pilot,2015,Blue,Petrol,250,6,Automatic,four wheel drive,4,J,Midsize,4dr SUV,7.23,4162000.00
BMW,X3,2017,Red,Petrol,240,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,8.93,4125000.00
Ford,Focus,2017,Black,Petrol,160,4,Automated manual,front wheel drive,4,C,Compact,Sedan,11.48,2117500.00
Ford,Focus,2017,White,Petrol,160,4,Automated manual,front wheel drive,4,C,Compact,Sedan,11.48,2357500.00
Honda,Accord,2015,Silver,Petrol,185,4,Automatic,front wheel drive,4,E,Midsize,Sedan,11.48,3019500.00
Honda,CR-V,2015,White,Petrol,185,4,Automatic,front wheel drive,4,J,Compact,4dr SUV,11.48,2344500.00
Honda,CR-V,2015,Silver,Petrol,185,4,Automatic,front wheel drive,4,J,Compact,4dr SUV,11.48,2554500.00
Honda,HR-V,2016,White,Petrol,141,4,Automatic,all wheel drive,4,J,Compact,4dr SUV,11.48,2131500.00
Honda,HR-V,2016,Silver,Petrol,141,4,Automatic,all wheel drive,4,J,Compact,4dr SUV,11.48,2336500.00
Honda,HR-V,2016,Red,Petrol,141,4,Automatic,all wheel drive,4,J,Compact,4dr SUV,11.48,2599000.00
Honda,CR-V,2016,Gray,Petrol,185,4,Automatic,all wheel drive,4,J,Compact,4dr SUV,10.63,2504500.00
Honda,CR-V,2016,Silver,Petrol,185,4,Automatic,all wheel drive,4,J,Compact,4dr SUV,10.63,2584500.00
Honda,Civic,2016,Blue,Petrol,158,4,Manual,front wheel drive,4,E,Midsize,Sedan,11.48,1864000.00
Honda,CR-V,2016,Red,Petrol,185,4,Automatic,all wheel drive,4,J,Compact,4dr SUV,10.63,2729500.00
Honda,HR-V,2017,Red,Petrol,141,4,Automatic,all wheel drive,4,J,Compact,4dr SUV,11.48,2351500.00
Honda,HR-V,2017,White,Petrol,141,4,Automatic,all wheel drive,4,J,Compact,4dr SUV,11.48,2614000.00
Hyundai,Elantra,2015,White,Petrol,145,4,Automatic,front wheel drive,4,C,Compact,Sedan,11.48,2170000.00
Hyundai,Elantra,2015,Blue,Petrol,145,4,Automatic,front wheel drive,4,C,Compact,Sedan,11.48,2170000.00
Hyundai,Elantra,2016,Gray,Petrol,145,4,Automatic,front wheel drive,4,C,Compact,Sedan,11.48,2170000.00
Hyundai,Elantra,2016,White,Petrol,145,4,Automatic,front wheel drive,4,C,Compact,Sedan,11.48,2170000.00
Hyundai,Accent,2016,White,Petrol,137,4,Manual,front wheel drive,4,C,Compact,Sedan,11.48,1474500.00
Hyundai,Elantra,2016,White,Petrol,145,4,Manual,front wheel drive,4,C,Compact,Sedan,11.48,1725000.00
Infiniti,Q50,2016,Black,Hybrid,360,6,Automatic,all wheel drive,4,E,Midsize,Sedan,11.48,4905000.00
Kia,Rio,2015,Black,Petrol,138,4,Automatic,front wheel drive,4,C,Compact,Sedan,11.48,1519000.00
Kia,Rio,2015,White,Petrol,138,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,11.48,1829000.00
Kia,Rio,2015,Gray,Petrol,138,4,Automatic,front wheel drive,4,C,Compact,Sedan,11.48,1809000.00
Kia,Rio,2015,Silver,Petrol,138,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,11.48,1719000.00
Mercedes-Benz,GLC-Class,2016,Red,Petrol,241,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,8.93,4095000.00
Honda,Pilot,2016,White,Petrol,280,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,8.08,3258000.00
Honda,Pilot,2016,Gray,Petrol,280,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,8.08,3358000.00
Honda,Pilot,2016,Silver,Petrol,280,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,8.08,3605500.00
Honda,Pilot,2016,Blue,Petrol,280,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,8.08,3705500.00
BMW,4 Series Gran Coupe,2016,Red,Petrol,300,6,Automatic,rear wheel drive,4,S,Midsize,Sedan,8.50,4795000.00
Kia,Rio,2015,Blue,Petrol,138,4,Automatic,front wheel drive,4,C,Compact,Sedan,11.48,1699000.00
Honda,Accord,2016,Black,Petrol,185,4,Manual,front wheel drive,4,E,Midsize,Sedan,9.78,2220500.00
Honda,Accord,2016,Red,Petrol,189,4,Manual,front wheel drive,4,E,Midsize,Sedan,9.78,2426500.00
Honda,Accord,2016,Blue,Petrol,185,4,Manual,front wheel drive,4,E,Midsize,Sedan,9.78,2558000.00
Honda,Accord,2017,Black,Petrol,278,6,Automatic,front wheel drive,2,S,Midsize,Coupe,8.93,3117500.00
Honda,Accord,2017,Red,Petrol,278,6,Automatic,front wheel drive,2,S,Midsize,Coupe,8.93,3317500.00
Honda,Accord,2017,White,Petrol,278,6,Automatic,front wheel drive,2,S,Midsize,Coupe,8.93,3437500.00
Kia,Rio,2015,Red,Petrol,138,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,11.48,1529000.00
Kia,Rio,2016,Red,Petrol,138,4,Automatic,front wheel drive,4,C,Compact,Sedan,11.48,1539500.00
Kia,Rio,2016,Silver,Petrol,138,4,Automatic,front wheel drive,4,C,Compact,Sedan,11.48,1775500.00
Kia,Rio,2016,Black,Petrol,138,4,Automatic,front wheel drive,4,C,Compact,Sedan,11.48,2075500.00
Kia,Rio,2016,Blue,Petrol,138,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,11.48,1549500.00
Kia,Rio,2016,White,Petrol,138,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,11.48,1790500.00
Kia,Rio,2016,Gray,Petrol,138,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,11.48,2090500.00
Kia,Rio,2017,Black,Petrol,138,4,Automatic,front wheel drive,4,C,Compact,Sedan,11.48,1539500.00
Kia,Rio,2017,Red,Petrol,138,4,Automatic,front wheel drive,4,C,Compact,Sedan,11.48,1775500.00
Kia,Rio,2017,Silver,Petrol,138,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,11.48,1549500.00
Kia,Rio,2017,Gray,Petrol,138,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,11.48,1790500.00
Kia,Rio,2017,White,Petrol,138,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,11.48,2090500.00
Honda,Accord,2017,Blue,Petrol,278,6,Automatic,front wheel drive,4,E,Midsize,Sedan,8.93,3483000.00
Kia,Rio,2017,Blue,Petrol,138,4,Manual,front wheel drive,4,C,Compact,Sedan,11.48,1416500.00
Mazda,3,2015,Gray,Petrol,184,4,Automatic,front wheel drive,4,C,Compact,4dr Hatchback,11.48,2539500.00
Mazda,3,2016,Blue,Petrol,184,4,Automatic,front wheel drive,4,C,Compact,4dr Hatchback,11.48,2549500.00
Mazda,3,2016,White,Petrol,184,4,Automatic,front wheel drive,4,C,Compact,4dr Hatchback,11.48,2649500.00
Mazda,CX-3,2016,White,Petrol,146,4,Automatic,all wheel drive,4,J,Compact,4dr SUV,11.48,2121000.00
Mazda,CX-3,2016,Silver,Petrol,146,4,Automatic,all wheel drive,4,J,Compact,4dr SUV,11.48,2321000.00
BMW,X4,2017,Black,Petrol,240,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,8.50,4555000.00
Honda,Pilot,2017,White,Petrol,280,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,8.08,3403000.00
Honda,Pilot,2017,Gray,Petrol,280,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,7.65,3483000.00
Honda,Pilot,2017,Silver,Petrol,280,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,8.08,3645500.00
Honda,Pilot,2017,Blue,Petrol,280,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,8.08,3745500.00
BMW,4 Series Gran Coupe,2015,Red,Petrol,300,6,Automatic,all wheel drive,4,S,Midsize,Sedan,8.50,4780000.00
Mazda,CX-3,2016,Red,Petrol,146,4,Automatic,all wheel drive,4,J,Compact,4dr SUV,11.48,2624000.00
Mazda,MX-5 Miata,2016,Black,Petrol,155,4,Automatic,rear wheel drive,2,S,Compact,Convertible,11.48,2639500.00
Mazda,MX-5 Miata,2016,Red,Petrol,155,4,Automatic,rear wheel drive,2,S,Compact,Convertible,11.48,2933000.00
Mazda,MX-5 Miata,2016,Blue,Petrol,155,4,Automatic,rear wheel drive,2,S,Compact,Convertible,11.48,3127000.00
Hyundai,Azera,2015,White,Petrol,293,6,Automatic,front wheel drive,4,E,Midsize,Sedan,8.08,3820000.00
Hyundai,Azera,2015,Red,Petrol,293,6,Automatic,front wheel drive,4,E,Midsize,Sedan,8.50,3400000.00
Hyundai,Elantra GT,2015,Black,Petrol,173,4,Automatic,front wheel drive,4,C,Compact,4dr Hatchback,10.20,1980000.00
Hyundai,Elantra,2015,Black,Petrol,173,4,Automatic,front wheel drive,4,C,Compact,Sedan,10.20,2260000.00
Mazda,CX-3,2017,White,Petrol,146,4,Automatic,all wheel drive,4,J,Compact,4dr SUV,11.48,2121000.00
Mazda,CX-3,2017,Silver,Petrol,146,4,Automatic,all wheel drive,4,J,Compact,4dr SUV,11.48,2321000.00
Hyundai,Elantra,2015,Silver,Petrol,166,4,Automatic,front wheel drive,4,C,Compact,Sedan,10.20,2260000.00
Mazda,CX-3,2017,Red,Petrol,146,4,Automatic,all wheel drive,4,J,Compact,4dr SUV,11.48,2624000.00
Hyundai,Equus,2015,Black,Petrol,429,8,Automatic,rear wheel drive,4,F,Large,Sedan,6.38,6150000.00
Hyundai,Equus,2015,Red,Petrol,429,8,Automatic,rear wheel drive,4,F,Large,Sedan,6.38,6875000.00
Hyundai,Genesis Coupe,2015,Black,Petrol,348,6,Automatic,rear wheel drive,2,S,Midsize,Coupe,6.80,2795000.00
Hyundai,Genesis Coupe,2015,Red,Petrol,348,6,Automatic,rear wheel drive,2,S,Midsize,Coupe,6.80,3460000.00
Hyundai,Genesis,2015,Black,Petrol,420,8,Automatic,rear wheel drive,4,F,Large,Sedan,6.38,5150000.00
Hyundai,Genesis,2015,Red,Petrol,311,6,Automatic,rear wheel drive,4,F,Large,Sedan,7.65,3800000.00
Hyundai,Genesis,2015,Silver,Petrol,311,6,Automatic,all wheel drive,4,F,Large,Sedan,6.80,4050000.00
Hyundai,Santa Fe Sport,2015,Black,Petrol,264,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,7.65,3300000.00
Hyundai,Santa Fe Sport,2015,White,Petrol,264,4,Automatic,front wheel drive,4,J,Midsize,4dr SUV,8.08,3125000.00
Hyundai,Santa Fe Sport,2015,Gray,Petrol,190,4,Automatic,front wheel drive,4,J,Midsize,4dr SUV,8.50,2495000.00
